sample_id,protein,gene,n_cells,protein_mean,protein_std,rna_mean,rna_std,cell_pearson_r,cell_spearman_r,cell_pearson_p,cell_spearman_p,grid_pearson_r,grid_spearman_r,ssim,note,stage,error
G02,CD8,CD8A,70765.0,23.654763105464294,34.27754657445661,0.49330204725265503,1.4592444896697998,0.052711220909419786,0.0463164588116931,9.989615586957708e-45,6.452687473890296e-35,0.5722536627628076,0.8164963259339283,0.4235224745821126,,cancer,
G02,HLA-DR,HLA-DRA,70765.0,46.001207265609686,64.8321442648865,1.930127501487732,2.6880831718444824,0.2473958968401435,0.36331302233109536,0.0,0.0,0.6370629403450969,0.8736341141644902,0.41073419820832296,,cancer,
G02,KI67,MKI67,70765.0,95.7421310792887,73.10942352130303,0.0007950652507133782,0.057416073977947235,0.002577370953985263,0.005814617871997026,0.4929569910283272,0.12191812094619818,0.07002394116183303,0.08211717647194063,0.2857998928052991,,cancer,
G02,PD1,PDCD1,70765.0,34.34256185840446,13.7637748825657,0.1442902833223343,0.8121344447135925,0.007072937946554963,0.009613320182637197,0.05990238042495994,0.010548222168820658,0.37961124108729793,0.6505414645549904,0.2976036247921324,,cancer,
G02,PDL1,CD274,70765.0,62.37611114275973,30.820231650292,0.6884056925773621,1.6852341890335083,0.014367652738502941,0.02435819623913835,0.00013228328119279005,9.139538547396321e-11,0.679350303215253,0.7905148743845852,0.48648243511675593,,cancer,
G02,aSMA,ACTA2,70765.0,122.88752311558805,265.5309505245633,0.5096259713172913,1.5184237957000732,0.17283983910320672,0.19289187526513585,0.0,0.0,0.4717389999370799,0.8520361227359505,0.45114429315543914,,cancer,
G02,CD31,PECAM1,70765.0,95.60686557031363,181.8065113707257,0.7250290513038635,1.7553737163543701,0.28177952985242505,0.20415012141975739,0.0,0.0,0.660672677822596,0.8599706187916086,0.623114141734583,,cancer,
G02,PanCK,EPCAM,70765.0,354.1492199349766,352.0608028933339,0.00011384946992620826,0.021557817235589027,-0.00012539019196745353,0.0009381089676227364,0.973391236755645,0.8029365281773002,0.009405898181380254,0.022888377295216825,0.3023559551294755,,cancer,
G02,CD20,MS4A1,70765.0,50.83936455135537,16.029819075298146,0.6522167921066284,1.645746111869812,0.001310336689280503,0.008064270276440992,0.7274153681819463,0.031934518126135486,0.6721636613219166,0.7692240685568377,0.33396902219690555,,cancer,
G02,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
G02,CD11c,ITGAX,70765.0,41.47297389756864,27.75329008443235,0.25234121084213257,1.0576560497283936,0.08807964439109037,0.08776885392111494,7.191836568119692e-122,5.066344654459678e-121,0.5911839129537511,0.7745105807906311,0.38793931461448383,,cancer,
G03,CD4,CD4,40765.0,77.76591579055183,38.767245530471705,0.6204171180725098,1.6554805040359497,0.012643209970695608,0.016676112366852482,0.010688189866104961,0.0007596441651255255,0.7010663092685682,0.8912214290327735,0.6536972012001564,,cancer,
G03,CD68,CD68,40765.0,80.72242502952524,98.69631576773313,0.7143599390983582,1.775146722793579,0.03009519985864902,0.035075186915429074,1.2205955358154861e-09,1.4029141353131922e-12,0.5723733758712657,0.909683947869426,0.6869136096237077,,cancer,
G03,FOXP3,FOXP3,40765.0,89.0327884373956,44.86853918972509,0.15753035247325897,0.8675638437271118,0.012455465763181312,0.01927240614957308,0.011909254861025693,9.966450554423199e-05,0.4588298700139387,0.7645250892465535,0.5090550338118625,,cancer,
G03,CD3,CD3D,40765.0,33.16507306752018,45.44058902434326,0.7388238310813904,1.7906783819198608,0.012504118761617392,-0.0022876155837923116,0.011581492136509044,0.6441789218435874,0.5071541228139819,0.8765876977984302,0.6360621878482203,,cancer,
G03,CD8,CD8A,40765.0,70.91807529828306,132.28205279382,0.6442338824272156,1.6911040544509888,0.02232291772712925,0.02180465436792706,6.559675152805807e-06,1.0685125203802994e-05,0.49783960006057787,0.9074910942414742,0.5507245655376595,,cancer,
G03,HLA-DR,HLA-DRA,40765.0,26.325835500140023,12.851471953866495,1.0599397420883179,2.093129873275757,0.07413276077687725,0.05893516695824305,8.819331335482623e-51,1.0598933459165365e-32,0.7797811789884462,0.9124360017853893,0.5899994000701154,,cancer,
G03,KI67,MKI67,40765.0,38.714145369389286,47.2980226132074,0.0004666896420530975,0.047191787511110306,-0.001724579429499638,0.003496622355898844,0.7276989203631482,0.4802126400533704,0.03541093992582159,0.05732559680869234,0.505903629975024,,cancer,
G03,PD1,PDCD1,40765.0,55.34902552224844,34.4690301121011,0.19708651304244995,0.9701566696166992,0.0063322924647552774,0.01345022217784753,0.20107837940844306,0.006613867043017674,0.474227825600892,0.8121047179412891,0.5240629867495566,,cancer,
G03,PDL1,CD274,40765.0,53.80180884268483,25.63661245411229,0.802655041217804,1.8657852411270142,0.016798144133599,0.02299015770670063,0.000694507116368683,3.44613563207952e-06,0.7374226146932032,0.9006521271937389,0.6637203676971641,,cancer,
G03,aSMA,ACTA2,40765.0,173.71034961312031,368.2307482238251,0.3614184260368347,1.316108226776123,0.1295576609262498,0.09610543914526569,4.4395971394209895e-152,3.0035444519570857e-84,0.508049548070707,0.876658325487373,0.6547188289261372,,cancer,
G03,CD31,PECAM1,40765.0,179.9652962540024,335.580251355604,0.676338255405426,1.7341604232788086,0.10627844203394395,0.07964805777407301,1.0496341160146879e-102,2.3034743432270154e-58,0.5931451132173957,0.9089024261482935,0.65640453250764,,cancer,
G03,PanCK,EPCAM,40765.0,472.09616652584083,518.0198474459175,0.0,0.0,,,,,,,0.49766530947772136,zero_variance_rna,cancer,
G03,CD20,MS4A1,40765.0,78.12842012115513,29.983732546128113,0.8734197616577148,1.9250420331954956,0.025972605662148693,0.033737219626977816,1.5655180811928707e-07,9.53243914328805e-12,0.8158350995798994,0.9122563603509,0.5948341377074515,,cancer,
G03,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
G03,CD11c,ITGAX,40765.0,33.69401224969376,27.342033915306867,0.2865561842918396,1.1580387353897095,0.008265784487620047,0.012045907093345394,0.0951436075780429,0.015010577361685653,0.4489605833368938,0.85426210806815,0.5986810904650716,,cancer,
G04,CD4,CD4,57951.0,80.66806438988259,44.65639334086755,0.8495304584503174,1.9500832557678223,0.22252723124537477,0.2408087088741138,0.0,0.0,0.7113419249633083,0.9229091169988917,0.644152804767501,,cancer,
G04,CD68,CD68,57951.0,80.2510180736164,78.00436592646784,1.7796969413757324,2.6034977436065674,0.2534348932225579,0.29907648660807296,0.0,0.0,0.8176739344053451,0.944607206901551,0.7553710179071126,,cancer,
G04,FOXP3,FOXP3,57951.0,51.84771763296843,20.477078660234316,0.05848367512226105,0.5526946187019348,0.019542354129825613,0.02493234217073248,2.541381091382884e-06,1.939795797585101e-09,0.36807632008328756,0.7031780416167608,0.5013442910064303,,cancer,
G04,CD3,CD3D,57951.0,48.203699457033416,47.69707389646005,0.4454185962677002,1.4781159162521362,0.22250945618218182,0.16025008279452416,0.0,0.0,0.46396459835450116,0.9168731693864348,0.7091702723347393,,cancer,
G04,CD8,CD8A,57951.0,26.282196314001435,28.179168388444126,0.3272421061992645,1.2883827686309814,0.2708981626485266,0.16812008913535545,0.0,0.0,0.5218994828363526,0.917079242158103,0.6357408857881697,,cancer,
G04,HLA-DR,HLA-DRA,57951.0,32.69361983843217,15.204788886984076,4.389775276184082,2.8765530586242676,0.1841081287646398,0.22358712463351862,0.0,0.0,0.912501906348942,0.9626337236904274,0.6819181469430354,,cancer,
G04,KI67,MKI67,57951.0,39.62039893266319,33.36699273007904,0.0001519576326245442,0.02598399482667446,0.013258241309906393,0.007916818168900924,0.0014142361014032748,0.05667544574670514,0.07989634603079371,0.06081549502551434,0.5611147931559671,,cancer,
G04,PD1,PDCD1,57951.0,28.112992500434853,7.813359878883597,0.05981648340821266,0.5571582317352295,0.0358851422196195,0.04030021848799274,5.561010140859741e-18,2.864846206190541e-22,0.2783923919866912,0.7005524328582585,0.4739989650832722,,cancer,
G04,PDL1,CD274,57951.0,99.70705135645073,42.295251813903704,0.4148911237716675,1.4156252145767212,0.07880273018916198,0.07852947313295429,1.727271051533761e-80,6.070430821826536e-80,0.5218464028737609,0.9173568688928755,0.5621097684420706,,cancer,
G04,aSMA,ACTA2,57951.0,67.30775939735442,136.87992494723656,0.6068913340568542,1.7298794984817505,0.25408564406864265,0.2956674102760571,0.0,0.0,0.6506410792649469,0.9241513878445752,0.8066809005867134,,cancer,
G04,CD31,PECAM1,57951.0,79.00253828808955,144.29491520413617,0.5750634074211121,1.667934536933899,0.23020301234772828,0.22663952961794961,0.0,0.0,0.5695908058235867,0.9255262576809965,0.7855169872687616,,cancer,
G04,PanCK,EPCAM,57951.0,185.0471969701746,226.55533718776513,0.0,0.0,,,,,,,0.607294248385838,zero_variance_rna,cancer,
G04,CD20,MS4A1,57951.0,52.88581653807749,15.49252988677027,0.2702776789665222,1.1651581525802612,0.047142120900875835,0.027636466623728168,7.036342543805549e-30,2.8512063252691902e-11,0.4923553280170872,0.9016616059836257,0.5428959333389517,,cancer,
G04,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
G04,CD11c,ITGAX,57951.0,42.84563489137287,28.544818453259698,0.1942259669303894,0.982309877872467,0.10815816533359014,0.09908013979961074,2.595304024548046e-150,2.4156907169467583e-126,0.49699458378985173,0.8793362700904621,0.548409480779299,,cancer,
H01,CD4,CD4,79034.0,171.3849044295782,113.50624071600312,0.6846015453338623,1.6988343000411987,0.12890699502575215,0.11750253728867835,5.919269717869152e-290,6.085968693583313e-241,0.7012019417085971,0.8791917086352644,0.5288421161010936,,cancer,
H01,CD68,CD68,79034.0,113.675001377104,133.38516123858184,0.7402836680412292,1.7631343603134155,0.09341019375198856,0.10978396149130494,1.2082256269862704e-152,2.066354665831279e-210,0.5604836788982466,0.8591440585067495,0.5239573472652506,,cancer,
H01,FOXP3,FOXP3,79034.0,110.20035369597221,77.40977788844157,0.1207330971956253,0.749147355556488,-0.0018513524245919054,-0.0031777682216978815,0.6027411411695128,0.3716678042858711,0.24843620108434777,0.7290785052076894,0.480643598416387,,cancer,
H01,CD3,CD3D,79034.0,119.42558762204011,103.1312749647526,0.7073520421981812,1.722872257232666,0.10651739842602886,0.08341289542307619,3.958748309882535e-198,5.109415420902184e-122,0.6258857112855639,0.8522901398860698,0.47613514192991735,,cancer,
H01,CD8,CD8A,79034.0,89.19763936987827,120.12363397108457,0.642090916633606,1.6590909957885742,0.11943640787392545,0.09339332181215959,6.334515078432901e-249,1.3702224705998858e-152,0.6283831661456815,0.8783406486626626,0.525998328529031,,cancer,
H01,HLA-DR,HLA-DRA,79034.0,59.11698292482073,38.181953071965324,3.5200459957122803,2.903352737426758,0.33775814593225817,0.41828816687852394,0.0,0.0,0.8618751791549627,0.9229881883277201,0.5428391763729394,,cancer,
H01,KI67,MKI67,79034.0,34.57132880365682,27.346377288264133,0.00016117433551698923,0.026210499927401543,0.0007846994577036831,-0.002201888252615651,0.8254046827934223,0.5359114159893834,0.029394355102908446,0.035244230924616586,0.3252929900512274,,cancer,
H01,PD1,PDCD1,79034.0,57.446218300361885,26.006646482277112,0.16176505386829376,0.86993408203125,0.015845439275531146,0.011460615532111406,8.39575940897644e-06,0.0012730974480407915,0.3709316596134338,0.7583492483221407,0.38842630792436333,,cancer,
H01,PDL1,CD274,79034.0,118.19714651838157,62.351240073651724,0.7636879086494446,1.7910456657409668,-0.02145430524064871,-0.024659658976633646,1.6189796185394417e-09,4.105215027630355e-12,0.6031456377179989,0.8260301356701162,0.5410215826358115,,cancer,
H01,aSMA,ACTA2,79034.0,205.73150685644444,463.6251800828063,0.35160455107688904,1.2898684740066528,0.2118945293198207,0.13787830986472863,0.0,0.0,0.5217019136892654,0.8833140444543283,0.6781010286746787,,cancer,
H01,CD31,PECAM1,79034.0,183.74397740110356,293.5150373792662,0.8177563548088074,1.8561466932296753,0.18236863891181634,0.14832004214764952,0.0,0.0,0.618945373183201,0.8912647446725961,0.6083115519442602,,cancer,
H01,PanCK,EPCAM,79034.0,200.76928116984234,305.7359068143587,0.0001488870766479522,0.024265768006443977,0.00119769876466038,-0.0030158511776087324,0.7363402850187319,0.3965302316079724,0.010421840828272159,0.029596392896473676,0.3877560561151211,,cancer,
H01,CD20,MS4A1,79034.0,75.97326215868168,67.83499640433806,0.8921293020248413,1.909085750579834,0.20087470661927997,0.09610142684779385,0.0,1.7289491429023723e-161,0.7568257598633574,0.8730296705987831,0.6433217012772515,,cancer,
H01,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
H01,CD11c,ITGAX,79034.0,56.35297058001253,38.06296928044284,0.25954923033714294,1.0848745107650757,0.041469525003493005,0.037211526359087074,1.9662064098316692e-31,1.254336898594681e-25,0.45402237677287893,0.8530101036147365,0.3782208172391824,,cancer,
H03,CD4,CD4,30988.0,74.88079035592159,35.63726983079259,0.44674229621887207,1.3691130876541138,0.01921398231061204,0.015258286443241134,0.0007183146797471323,0.007230734700303574,0.6591418883910836,0.9225187272907667,0.5643923872544985,,cancer,
H03,CD68,CD68,30988.0,63.85322119867181,111.61842561496924,0.4321909248828888,1.3556650876998901,0.05685885635708121,0.045023250178428766,1.286036049617328e-23,2.203352206556155e-15,0.44768208634745826,0.9243611690436501,0.7415602048443465,,cancer,
H03,FOXP3,FOXP3,30988.0,69.6134492804127,30.094468592726248,0.09972784668207169,0.6687330007553101,0.009142597293691025,0.008324118737092307,0.10753382584896144,0.142840471712426,0.28894197682009687,0.7153745236081575,0.49824524373756557,,cancer,
H03,CD3,CD3D,30988.0,44.222441609947964,52.06450934771919,0.4820447862148285,1.4148461818695068,0.06452071167411774,0.034591761181596674,5.9508066394406236e-30,1.1227332232755411e-09,0.5473806316751897,0.9139963713547511,0.6798996939444228,,cancer,
H03,CD8,CD8A,30988.0,63.96797574310499,129.20400465859365,0.492838591337204,1.44167959690094,0.08940471031876396,0.06424903564486742,5.066587034046753e-56,1.0297910314353043e-29,0.5666541221816608,0.9366528925443204,0.630560342642835,,cancer,
H03,HLA-DR,HLA-DRA,30988.0,17.889173992859078,9.533887071043425,0.7500213384628296,1.7458221912384033,0.11939362080534457,0.09742394695016199,9.423367026763127e-99,3.1473247384913916e-66,0.7212304905619054,0.937237379218124,0.5920222050374234,,cancer,
H03,KI67,MKI67,30988.0,25.574781732931765,37.48011199388241,0.00025907091912813485,0.03246843442320824,0.001114446641868245,0.00351098419473915,0.8444749599171348,0.5365556474361474,0.017418928230883278,0.03983840949802477,0.6153691943511265,,cancer,
H03,PD1,PDCD1,30988.0,33.52662156684843,19.043404790813643,0.1308227926492691,0.7684968113899231,0.03573759089026105,0.038494239993524394,3.1180917406379856e-10,1.2139865393080708e-11,0.3593447188732848,0.766513057291657,0.5387022696500833,,cancer,
H03,PDL1,CD274,30988.0,45.28697680290352,19.098225891145287,0.5509836077690125,1.5124493837356567,-0.007344137043557027,-0.0054624368177456336,0.19608586386740878,0.3362789819139732,0.6588070023920416,0.9138431107735336,0.6267980698479384,,cancer,
H03,aSMA,ACTA2,30988.0,196.88561865241644,460.4026356552193,0.2549212574958801,1.0829817056655884,0.2649482509913417,0.148982225669544,0.0,2.857124752262711e-153,0.4442250878392744,0.8808670284505931,0.7805374102522961,,cancer,
H03,CD31,PECAM1,30988.0,154.25357054782643,303.0073704245866,0.5408841967582703,1.513911485671997,0.21771879508155942,0.139050474580588,0.0,1.3869586558969766e-133,0.5279649878024628,0.9448210011528301,0.6530747578673887,,cancer,
H03,PanCK,EPCAM,30988.0,380.2264544221749,462.7833827888665,0.0,0.0,,,,,,,0.5695972265339199,zero_variance_rna,cancer,
H03,CD20,MS4A1,30988.0,78.6181764354956,27.839132400154384,0.6831430196762085,1.6523394584655762,0.06406007668722027,0.06861594415241416,1.505973313764227e-29,1.1569597670833568e-33,0.7137066471260689,0.9431575940434329,0.5721725605041077,,cancer,
H03,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
H03,CD11c,ITGAX,30988.0,27.254999232900957,25.5351501256038,0.20610131323337555,0.951928436756134,0.01614984216491923,0.03523945050685969,0.0044691990262970506,5.468947311867237e-10,0.46894520450626365,0.850520397660748,0.5406238837898995,,cancer,
